Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_d2c.telemetry.egress.fallback_average;azure_d2c.telemetry.egress.fallback_count;azure_d2c.telemetry.egress.fallback_maximum;azure_d2c.telemetry.egress.fallback_minimum;azure_d2c.telemetry.egress.fallback_total,The number of times IoT Hub routing delivered messages to the endpoint associated with the fallback route.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_d2c.telemetry.egress.invalid_average;azure_d2c.telemetry.egress.invalid_count;azure_d2c.telemetry.egress.invalid_maximum;azure_d2c.telemetry.egress.invalid_minimum;azure_d2c.telemetry.egress.invalid_total,The number of times IoT Hub routing failed to deliver messages due to an incompatibility with the endpoint. This value does not include retries.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_d2c.telemetry.egress.orphaned_average;azure_d2c.telemetry.egress.orphaned_count;azure_d2c.telemetry.egress.orphaned_maximum;azure_d2c.telemetry.egress.orphaned_minimum;azure_d2c.telemetry.egress.orphaned_total,The number of times messages were orphaned by IoT Hub routing because they didn't match any routing rules (including the fallback rule).,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_d2c.telemetry.egress.success_average;azure_d2c.telemetry.egress.success_count;azure_d2c.telemetry.egress.success_maximum;azure_d2c.telemetry.egress.success_minimum;azure_d2c.telemetry.egress.success_total,"The number of times messages were successfully delivered to all endpoints using IoT Hub routing. If a message is routed to multiple endpoints, this value increases by one for each successful delivery. If a message is delivered to the same endpoint multiple times, this value increases by one for each successful delivery.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_d2c.telemetry.ingress.allprotocol_average;azure_d2c.telemetry.ingress.allprotocol_count;azure_d2c.telemetry.ingress.allprotocol_maximum;azure_d2c.telemetry.ingress.allprotocol_minimum;azure_d2c.telemetry.ingress.allprotocol_total,Number of device-to-cloud telemetry messages attempted to be sent to your IoT hub,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_d2c.telemetry.ingress.sendthrottle_average;azure_d2c.telemetry.ingress.sendthrottle_count;azure_d2c.telemetry.ingress.sendthrottle_maximum;azure_d2c.telemetry.ingress.sendthrottle_minimum;azure_d2c.telemetry.ingress.sendthrottle_total,Number of throttling errors due to device throughput throttles,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_d2c.telemetry.ingress.success_average;azure_d2c.telemetry.ingress.success_count;azure_d2c.telemetry.ingress.success_maximum;azure_d2c.telemetry.ingress.success_minimum;azure_d2c.telemetry.ingress.success_total,Number of device-to-cloud telemetry messages sent successfully to your IoT hub,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_d2c.twin.read.failure_average;azure_d2c.twin.read.failure_count;azure_d2c.twin.read.failure_maximum;azure_d2c.twin.read.failure_minimum;azure_d2c.twin.read.failure_total,The count of all failed device-initiated twin reads.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_d2c.twin.read.size_average;azure_d2c.twin.read.size_count;azure_d2c.twin.read.size_maximum;azure_d2c.twin.read.size_minimum;azure_d2c.twin.read.size_total,"The average, min, and max of all successful device-initiated twin reads.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_d2c.twin.read.success_average;azure_d2c.twin.read.success_count;azure_d2c.twin.read.success_maximum;azure_d2c.twin.read.success_minimum;azure_d2c.twin.read.success_total,The count of all successful device-initiated twin reads.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_d2c.twin.update.failure_average;azure_d2c.twin.update.failure_count;azure_d2c.twin.update.failure_maximum;azure_d2c.twin.update.failure_minimum;azure_d2c.twin.update.failure_total,The count of all failed device-initiated twin updates.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_d2c.twin.update.size_average;azure_d2c.twin.update.size_count;azure_d2c.twin.update.size_maximum;azure_d2c.twin.update.size_minimum;azure_d2c.twin.update.size_total,"The average, min, and max size of all successful device-initiated twin updates.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_d2c.twin.update.success_average;azure_d2c.twin.update.success_count;azure_d2c.twin.update.success_maximum;azure_d2c.twin.update.success_minimum;azure_d2c.twin.update.success_total,The count of all successful device-initiated twin updates.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_dailymessagequotaused_average;azure_dailymessagequotaused_count;azure_dailymessagequotaused_maximum;azure_dailymessagequotaused_minimum;azure_dailymessagequotaused_total,Number of total messages used today,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_devicedatausage_average;azure_devicedatausage_count;azure_devicedatausage_maximum;azure_devicedatausage_minimum;azure_devicedatausage_total,Bytes transferred to and from any devices connected to IotHub,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_devicedatausagev2_average;azure_devicedatausagev2_count;azure_devicedatausagev2_maximum;azure_devicedatausagev2_minimum;azure_devicedatausagev2_total,Bytes transferred to and from any devices connected to IotHub,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_devices.connecteddevices.allprotocol_average;azure_devices.connecteddevices.allprotocol_count;azure_devices.connecteddevices.allprotocol_maximum;azure_devices.connecteddevices.allprotocol_minimum;azure_devices.connecteddevices.allprotocol_total,Number of devices connected to your IoT hub,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_devices.totaldevices_average;azure_devices.totaldevices_count;azure_devices.totaldevices_maximum;azure_devices.totaldevices_minimum;azure_devices.totaldevices_total,Number of devices registered to your IoT hub,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
