Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_storagetargetreadaheadthroughput_average;azure_storagetargetreadaheadthroughput_count;azure_storagetargetreadaheadthroughput_maximum;azure_storagetargetreadaheadthroughput_minimum;azure_storagetargetreadaheadthroughput_total,The rate the Cache opportunisticly reads data from the StorageTarget.,BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargetreadiops_average;azure_storagetargetreadiops_count;azure_storagetargetreadiops_maximum;azure_storagetargetreadiops_minimum;azure_storagetargetreadiops_total,The rate of file read operations the Cache sends to a particular StorageTarget.,CountPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargetreadonlyerrors_average;azure_storagetargetreadonlyerrors_count;azure_storagetargetreadonlyerrors_maximum;azure_storagetargetreadonlyerrors_minimum;azure_storagetargetreadonlyerrors_total,"The rate of read-only filesystem error responses received by the cache from a specific StorageTarget. For more details, see https://www.rfc-editor.org/rfc/rfc1813#section-2.6 (NFS3ERR_ROFS).",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,total
azure_storagetargetrecyclerate_average;azure_storagetargetrecyclerate_count;azure_storagetargetrecyclerate_maximum;azure_storagetargetrecyclerate_minimum;azure_storagetargetrecyclerate_total,Cache space recycle rate associated with a storage target in the HPC Cache. This is the rate at which existing data is cleared from the cache to make room for new data.,BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargetrequesttoosmallerrors_average;azure_storagetargetrequesttoosmallerrors_count;azure_storagetargetrequesttoosmallerrors_maximum;azure_storagetargetrequesttoosmallerrors_minimum;azure_storagetargetrequesttoosmallerrors_total,"The rate of request too small error responses received by the cache from a specific StorageTarget. For more details, see https://www.rfc-editor.org/rfc/rfc1813#section-2.6 (NFS3ERR_TOOSMALL).",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,total
azure_storagetargetretryableflusherrors_average;azure_storagetargetretryableflusherrors_count;azure_storagetargetretryableflusherrors_maximum;azure_storagetargetretryableflusherrors_minimum;azure_storagetargetretryableflusherrors_total,The rate of retryable file flush errors reported by the writeback state machine for a specific StorageTarget.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,total
azure_storagetargetspaceallocation_average;azure_storagetargetspaceallocation_count;azure_storagetargetspaceallocation_maximum;azure_storagetargetspaceallocation_minimum;azure_storagetargetspaceallocation_total,Total space (read and write) allocated for a storage target.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargetsyncwritethroughput_average;azure_storagetargetsyncwritethroughput_count;azure_storagetargetsyncwritethroughput_maximum;azure_storagetargetsyncwritethroughput_minimum;azure_storagetargetsyncwritethroughput_total,The rate the Cache synchronously writes data to a particular StorageTarget. These are writes that do cause clients to block.,BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargettotalcacheops_average;azure_storagetargettotalcacheops_count;azure_storagetargettotalcacheops_maximum;azure_storagetargettotalcacheops_minimum;azure_storagetargettotalcacheops_total,The rate of operations the cache is servicing for the namespace represented by a specific StorageTarget.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,total
azure_storagetargettotalreadspace_average;azure_storagetargettotalreadspace_count;azure_storagetargettotalreadspace_maximum;azure_storagetargettotalreadspace_minimum;azure_storagetargettotalreadspace_total,Total read space allocated for caching files associated with a storage target.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
