Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_alloperationspersecond_average;azure_alloperationspersecond_count;azure_alloperationspersecond_maximum;azure_alloperationspersecond_minimum;azure_alloperationspersecond_total,"The number of instantaneous operations per second executed on the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,maximum
azure_allcachehits_average;azure_allcachehits_count;azure_allcachehits_maximum;azure_allcachehits_minimum;azure_allcachehits_total,"The number of successful key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,total
azure_allcachemisses_average;azure_allcachemisses_count;azure_allcachemisses_maximum;azure_allcachemisses_minimum;azure_allcachemisses_total,"The number of failed key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,total
azure_allusedmemorypercentage_average;azure_allusedmemorypercentage_count;azure_allusedmemorypercentage_maximum;azure_allusedmemorypercentage_minimum;azure_allusedmemorypercentage_total,"The percentage of cache memory used for key/value pairs. For more details, see https://aka.ms/redis/metrics.",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,maximum
azure_allpercentprocessortime_average;azure_allpercentprocessortime_count;azure_allpercentprocessortime_maximum;azure_allpercentprocessortime_minimum;azure_allpercentprocessortime_total,"The CPU utilization of the Azure Redis Cache server as a percentage. For more details, see https://aka.ms/redis/metrics.",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,maximum
azure_allserverload_average;azure_allserverload_count;azure_allserverload_maximum;azure_allserverload_minimum;azure_allserverload_total,"The percentage of cycles in which the Redis server is busy processing and not waiting idle for messages. For more details, see https://aka.ms/redis/metrics.",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,maximum
azure_allcacheread_average;azure_allcacheread_count;azure_allcacheread_maximum;azure_allcacheread_minimum;azure_allcacheread_total,"The amount of data read from the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,maximum
azure_allcachewrite_average;azure_allcachewrite_count;azure_allcachewrite_maximum;azure_allcachewrite_minimum;azure_allcachewrite_total,"The amount of data written to the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,maximum
azure_allevictedkeys_average;azure_allevictedkeys_count;azure_allevictedkeys_maximum;azure_allevictedkeys_minimum;azure_allevictedkeys_total,"The number of items evicted from the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,total
azure_allexpiredkeys_average;azure_allexpiredkeys_count;azure_allexpiredkeys_maximum;azure_allexpiredkeys_minimum;azure_allexpiredkeys_total,"The number of items expired from the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,total
azure_allconnectedclients_average;azure_allconnectedclients_count;azure_allconnectedclients_maximum;azure_allconnectedclients_minimum;azure_allconnectedclients_total,"The number of client connections to the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,maximum
azure_allconnectionsclosedpersecond_average;azure_allconnectionsclosedpersecond_count;azure_allconnectionsclosedpersecond_maximum;azure_allconnectionsclosedpersecond_minimum;azure_allconnectionsclosedpersecond_total,"The number of instantaneous connections closed per second on the cache via port 6379 or 6380 (SSL). For more details, see https://aka.ms/redis/metrics.",CountPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_primary;metadata_ssl,maximum
azure_allconnectionscreatedpersecond_average;azure_allconnectionscreatedpersecond_count;azure_allconnectionscreatedpersecond_maximum;azure_allconnectionscreatedpersecond_minimum;azure_allconnectionscreatedpersecond_total,"The number of instantaneous connections created per second on the cache via port 6379 or 6380 (SSL). For more details, see https://aka.ms/redis/metrics.",CountPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_primary;metadata_ssl,maximum
azure_allgetcommands_average;azure_allgetcommands_count;azure_allgetcommands_maximum;azure_allgetcommands_minimum;azure_allgetcommands_total,"The number of get operations from the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,total
azure_allsetcommands_average;azure_allsetcommands_count;azure_allsetcommands_maximum;azure_allsetcommands_minimum;azure_allsetcommands_total,"The number of set operations to the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,total
azure_alltotalcommandsprocessed_average;azure_alltotalcommandsprocessed_count;azure_alltotalcommandsprocessed_maximum;azure_alltotalcommandsprocessed_minimum;azure_alltotalcommandsprocessed_total,"The total number of commands processed by the cache server. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,total
azure_alltotalkeys_average;azure_alltotalkeys_count;azure_alltotalkeys_maximum;azure_alltotalkeys_minimum;azure_alltotalkeys_total,"The total number of items in the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,maximum
azure_allusedmemory_average;azure_allusedmemory_count;azure_allusedmemory_maximum;azure_allusedmemory_minimum;azure_allusedmemory_total,"The amount of cache memory used for key/value pairs in the cache in MB. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,maximum
azure_allusedmemoryrss_average;azure_allusedmemoryrss_count;azure_allusedmemoryrss_maximum;azure_allusedmemoryrss_minimum;azure_allusedmemoryrss_total,"The amount of cache memory used in MB, including fragmentation and metadata. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid;metadata_port;metadata_primary,maximum
azure_cachehits_average;azure_cachehits_count;azure_cachehits_maximum;azure_cachehits_minimum;azure_cachehits_total,"The number of successful key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid,total
azure_cachehits0_average;azure_cachehits0_count;azure_cachehits0_maximum;azure_cachehits0_minimum;azure_cachehits0_total,"The number of successful key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachehits1_average;azure_cachehits1_count;azure_cachehits1_maximum;azure_cachehits1_minimum;azure_cachehits1_total,"The number of successful key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachehits2_average;azure_cachehits2_count;azure_cachehits2_maximum;azure_cachehits2_minimum;azure_cachehits2_total,"The number of successful key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachehits3_average;azure_cachehits3_count;azure_cachehits3_maximum;azure_cachehits3_minimum;azure_cachehits3_total,"The number of successful key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachehits4_average;azure_cachehits4_count;azure_cachehits4_maximum;azure_cachehits4_minimum;azure_cachehits4_total,"The number of successful key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachehits5_average;azure_cachehits5_count;azure_cachehits5_maximum;azure_cachehits5_minimum;azure_cachehits5_total,"The number of successful key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachehits6_average;azure_cachehits6_count;azure_cachehits6_maximum;azure_cachehits6_minimum;azure_cachehits6_total,"The number of successful key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachehits7_average;azure_cachehits7_count;azure_cachehits7_maximum;azure_cachehits7_minimum;azure_cachehits7_total,"The number of successful key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachehits8_average;azure_cachehits8_count;azure_cachehits8_maximum;azure_cachehits8_minimum;azure_cachehits8_total,"The number of successful key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachehits9_average;azure_cachehits9_count;azure_cachehits9_maximum;azure_cachehits9_minimum;azure_cachehits9_total,"The number of successful key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachelatency_average;azure_cachelatency_count;azure_cachelatency_maximum;azure_cachelatency_minimum;azure_cachelatency_total,"The latency to the cache in microseconds. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid,average
azure_cachemisses_average;azure_cachemisses_count;azure_cachemisses_maximum;azure_cachemisses_minimum;azure_cachemisses_total,"The number of failed key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid,total
azure_cachemisses0_average;azure_cachemisses0_count;azure_cachemisses0_maximum;azure_cachemisses0_minimum;azure_cachemisses0_total,"The number of failed key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachemisses1_average;azure_cachemisses1_count;azure_cachemisses1_maximum;azure_cachemisses1_minimum;azure_cachemisses1_total,"The number of failed key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachemisses2_average;azure_cachemisses2_count;azure_cachemisses2_maximum;azure_cachemisses2_minimum;azure_cachemisses2_total,"The number of failed key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachemisses3_average;azure_cachemisses3_count;azure_cachemisses3_maximum;azure_cachemisses3_minimum;azure_cachemisses3_total,"The number of failed key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachemisses4_average;azure_cachemisses4_count;azure_cachemisses4_maximum;azure_cachemisses4_minimum;azure_cachemisses4_total,"The number of failed key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachemisses5_average;azure_cachemisses5_count;azure_cachemisses5_maximum;azure_cachemisses5_minimum;azure_cachemisses5_total,"The number of failed key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachemisses6_average;azure_cachemisses6_count;azure_cachemisses6_maximum;azure_cachemisses6_minimum;azure_cachemisses6_total,"The number of failed key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachemisses7_average;azure_cachemisses7_count;azure_cachemisses7_maximum;azure_cachemisses7_minimum;azure_cachemisses7_total,"The number of failed key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachemisses8_average;azure_cachemisses8_count;azure_cachemisses8_maximum;azure_cachemisses8_minimum;azure_cachemisses8_total,"The number of failed key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachemisses9_average;azure_cachemisses9_count;azure_cachemisses9_maximum;azure_cachemisses9_minimum;azure_cachemisses9_total,"The number of failed key lookups. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_cachemissrate_average;azure_cachemissrate_count;azure_cachemissrate_maximum;azure_cachemissrate_minimum;azure_cachemissrate_total,"The % of get requests that miss. For more details, see https://aka.ms/redis/metrics.",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid,total
azure_cacheread_average;azure_cacheread_count;azure_cacheread_maximum;azure_cacheread_minimum;azure_cacheread_total,"The amount of data read from the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid,maximum
azure_cacheread0_average;azure_cacheread0_count;azure_cacheread0_maximum;azure_cacheread0_minimum;azure_cacheread0_total,"The amount of data read from the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_cacheread1_average;azure_cacheread1_count;azure_cacheread1_maximum;azure_cacheread1_minimum;azure_cacheread1_total,"The amount of data read from the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_cacheread2_average;azure_cacheread2_count;azure_cacheread2_maximum;azure_cacheread2_minimum;azure_cacheread2_total,"The amount of data read from the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_cacheread3_average;azure_cacheread3_count;azure_cacheread3_maximum;azure_cacheread3_minimum;azure_cacheread3_total,"The amount of data read from the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_cacheread4_average;azure_cacheread4_count;azure_cacheread4_maximum;azure_cacheread4_minimum;azure_cacheread4_total,"The amount of data read from the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_cacheread5_average;azure_cacheread5_count;azure_cacheread5_maximum;azure_cacheread5_minimum;azure_cacheread5_total,"The amount of data read from the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_cacheread6_average;azure_cacheread6_count;azure_cacheread6_maximum;azure_cacheread6_minimum;azure_cacheread6_total,"The amount of data read from the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_cacheread7_average;azure_cacheread7_count;azure_cacheread7_maximum;azure_cacheread7_minimum;azure_cacheread7_total,"The amount of data read from the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_cacheread8_average;azure_cacheread8_count;azure_cacheread8_maximum;azure_cacheread8_minimum;azure_cacheread8_total,"The amount of data read from the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_cacheread9_average;azure_cacheread9_count;azure_cacheread9_maximum;azure_cacheread9_minimum;azure_cacheread9_total,"The amount of data read from the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_cachewrite_average;azure_cachewrite_count;azure_cachewrite_maximum;azure_cachewrite_minimum;azure_cachewrite_total,"The amount of data written to the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid,maximum
azure_cachewrite0_average;azure_cachewrite0_count;azure_cachewrite0_maximum;azure_cachewrite0_minimum;azure_cachewrite0_total,"The amount of data written to the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_cachewrite1_average;azure_cachewrite1_count;azure_cachewrite1_maximum;azure_cachewrite1_minimum;azure_cachewrite1_total,"The amount of data written to the cache in bytes per second. For more details, see https://aka.ms/redis/metrics.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
