Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_materializedviewextentsrebuild_average;azure_materializedviewextentsrebuild_count;azure_materializedviewextentsrebuild_maximum;azure_materializedviewextentsrebuild_minimum;azure_materializedviewextentsrebuild_total,Number of extents rebuild,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_database;metadata_materializedviewname,average
azure_materializedviewhealth_average;azure_materializedviewhealth_count;azure_materializedviewhealth_maximum;azure_materializedviewhealth_minimum;azure_materializedviewhealth_total,"The health of the materialized view (1 for healthy, 0 for non-healthy)",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_database;metadata_materializedviewname,average
azure_materializedviewrecordsindelta_average;azure_materializedviewrecordsindelta_count;azure_materializedviewrecordsindelta_maximum;azure_materializedviewrecordsindelta_minimum;azure_materializedviewrecordsindelta_total,The number of records in the non-materialized part of the view,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_database;metadata_materializedviewname,average
azure_materializedviewresult_average;azure_materializedviewresult_count;azure_materializedviewresult_maximum;azure_materializedviewresult_minimum;azure_materializedviewresult_total,The result of the materialization process,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_database;metadata_materializedviewname;metadata_result,average
azure_queryduration_average;azure_queryduration_count;azure_queryduration_maximum;azure_queryduration_minimum;azure_queryduration_total,Queries duration in seconds,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_querystatus,average
azure_queryresult_average;azure_queryresult_count;azure_queryresult_maximum;azure_queryresult_minimum;azure_queryresult_total,Total number of queries.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_querystatus,count
azure_queuelength_average;azure_queuelength_count;azure_queuelength_maximum;azure_queuelength_minimum;azure_queuelength_total,Number of pending messages in a component's queue.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_componenttype,average
azure_queueoldestmessage_average;azure_queueoldestmessage_count;azure_queueoldestmessage_maximum;azure_queueoldestmessage_minimum;azure_queueoldestmessage_total,Time in seconds from when the oldest message in queue was inserted.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_componenttype,average
azure_receiveddatasizebytes_average;azure_receiveddatasizebytes_count;azure_receiveddatasizebytes_maximum;azure_receiveddatasizebytes_minimum;azure_receiveddatasizebytes_total,"Size of data received by data connection. This is the size of the data stream, or of raw data size if provided.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_componenttype;metadata_componentname,average
azure_stagelatency_average;azure_stagelatency_count;azure_stagelatency_maximum;azure_stagelatency_minimum;azure_stagelatency_total,"Cumulative time from when a message is discovered until it is received by the reporting component for processing (discovery time is set when message is enqueued for ingestion queue, or when discovered by data connection).",Seconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_database;metadata_componenttype,average
azure_streamingingestdatarate_average;azure_streamingingestdatarate_count;azure_streamingingestdatarate_maximum;azure_streamingingestdatarate_minimum;azure_streamingingestdatarate_total,Streaming ingest data rate,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_streamingingestduration_average;azure_streamingingestduration_count;azure_streamingingestduration_maximum;azure_streamingingestduration_minimum;azure_streamingingestduration_total,Streaming ingest duration in milliseconds,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_streamingingestresults_average;azure_streamingingestresults_count;azure_streamingingestresults_maximum;azure_streamingingestresults_minimum;azure_streamingingestresults_total,Streaming ingest result,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_result,count
azure_totalnumberofconcurrentqueries_average;azure_totalnumberofconcurrentqueries_count;azure_totalnumberofconcurrentqueries_maximum;azure_totalnumberofconcurrentqueries_minimum;azure_totalnumberofconcurrentqueries_total,Total number of concurrent queries,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_totalnumberofextents_average;azure_totalnumberofextents_count;azure_totalnumberofextents_maximum;azure_totalnumberofextents_minimum;azure_totalnumberofextents_total,Total number of data extents,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_totalnumberofthrottledcommands_average;azure_totalnumberofthrottledcommands_count;azure_totalnumberofthrottledcommands_maximum;azure_totalnumberofthrottledcommands_minimum;azure_totalnumberofthrottledcommands_total,Total number of throttled commands,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_commandtype,total
azure_totalnumberofthrottledqueries_average;azure_totalnumberofthrottledqueries_count;azure_totalnumberofthrottledqueries_maximum;azure_totalnumberofthrottledqueries_minimum;azure_totalnumberofthrottledqueries_total,Total number of throttled queries,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_weakconsistencylatency_average;azure_weakconsistencylatency_count;azure_weakconsistencylatency_maximum;azure_weakconsistencylatency_minimum;azure_weakconsistencylatency_total,The max latency between the previous metadata sync and the next one (in DB/node scope),Seconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_database;metadata_roleinstance,average
