Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_cassandra_table_all_memtables_live_data_size_average;azure_cassandra_table_all_memtables_live_data_size_count;azure_cassandra_table_all_memtables_live_data_size_maximum;azure_cassandra_table_all_memtables_live_data_size_minimum;azure_cassandra_table_all_memtables_live_data_size_total,"Total amount of live data stored in the memtables (2i and pending flush memtables included) that resides off-heap, excluding any data structure overhead.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_all_memtables_off_heap_size_average;azure_cassandra_table_all_memtables_off_heap_size_count;azure_cassandra_table_all_memtables_off_heap_size_maximum;azure_cassandra_table_all_memtables_off_heap_size_minimum;azure_cassandra_table_all_memtables_off_heap_size_total,Total amount of data stored in the memtables (2i and pending flush memtables included) that resides off-heap.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_bloom_filter_disk_space_used_average;azure_cassandra_table_bloom_filter_disk_space_used_count;azure_cassandra_table_bloom_filter_disk_space_used_maximum;azure_cassandra_table_bloom_filter_disk_space_used_minimum;azure_cassandra_table_bloom_filter_disk_space_used_total,Disk space used by bloom filter (in bytes).,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_bloom_filter_false_positives_average;azure_cassandra_table_bloom_filter_false_positives_count;azure_cassandra_table_bloom_filter_false_positives_maximum;azure_cassandra_table_bloom_filter_false_positives_minimum;azure_cassandra_table_bloom_filter_false_positives_total,Number of false positives on table's bloom filter.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_bloom_filter_false_ratio_average;azure_cassandra_table_bloom_filter_false_ratio_count;azure_cassandra_table_bloom_filter_false_ratio_maximum;azure_cassandra_table_bloom_filter_false_ratio_minimum;azure_cassandra_table_bloom_filter_false_ratio_total,False positive ratio of table's bloom filter.,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_bloom_filter_off_heap_memory_used_average;azure_cassandra_table_bloom_filter_off_heap_memory_used_count;azure_cassandra_table_bloom_filter_off_heap_memory_used_maximum;azure_cassandra_table_bloom_filter_off_heap_memory_used_minimum;azure_cassandra_table_bloom_filter_off_heap_memory_used_total,Off-heap memory used by bloom filter.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_bytes_flushed_average;azure_cassandra_table_bytes_flushed_count;azure_cassandra_table_bytes_flushed_maximum;azure_cassandra_table_bytes_flushed_minimum;azure_cassandra_table_bytes_flushed_total,Total number of bytes flushed since server [re]start.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_cas_commit_average;azure_cassandra_table_cas_commit_count;azure_cassandra_table_cas_commit_maximum;azure_cassandra_table_cas_commit_minimum;azure_cassandra_table_cas_commit_total,Average latency of paxos commit round.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_cas_commit_p99_average;azure_cassandra_table_cas_commit_p99_count;azure_cassandra_table_cas_commit_p99_maximum;azure_cassandra_table_cas_commit_p99_minimum;azure_cassandra_table_cas_commit_p99_total,p99 Latency of paxos commit round.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_cas_prepare_average;azure_cassandra_table_cas_prepare_count;azure_cassandra_table_cas_prepare_maximum;azure_cassandra_table_cas_prepare_minimum;azure_cassandra_table_cas_prepare_total,Average latency of paxos prepare round.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
