Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_kubedaemonsetstatusdesirednumberscheduled_average;azure_kubedaemonsetstatusdesirednumberscheduled_count;azure_kubedaemonsetstatusdesirednumberscheduled_maximum;azure_kubedaemonsetstatusdesirednumberscheduled_minimum;azure_kubedaemonsetstatusdesirednumberscheduled_total,Number of daemonsets desired scheduled,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_daemonset;metadata_namespace,average
azure_kubedeploymentstatusreplicasavailable_average;azure_kubedeploymentstatusreplicasavailable_count;azure_kubedeploymentstatusreplicasavailable_maximum;azure_kubedeploymentstatusreplicasavailable_minimum;azure_kubedeploymentstatusreplicasavailable_total,Number of deployment replicas available,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_namespace,average
azure_kubedeploymentstatusreplicasready_average;azure_kubedeploymentstatusreplicasready_count;azure_kubedeploymentstatusreplicasready_maximum;azure_kubedeploymentstatusreplicasready_minimum;azure_kubedeploymentstatusreplicasready_total,Number of deployment replicas ready,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_namespace,average
azure_kubejobstatusactive_average;azure_kubejobstatusactive_count;azure_kubejobstatusactive_maximum;azure_kubejobstatusactive_minimum;azure_kubejobstatusactive_total,Number of jobs active,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_job;metadata_namespace,average
azure_kubejobstatusfailed_average;azure_kubejobstatusfailed_count;azure_kubejobstatusfailed_maximum;azure_kubejobstatusfailed_minimum;azure_kubejobstatusfailed_total,Number and reason of jobs failed,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_job;metadata_namespace;metadata_reason,average
azure_kubejobstatussucceeded_average;azure_kubejobstatussucceeded_count;azure_kubejobstatussucceeded_maximum;azure_kubejobstatussucceeded_minimum;azure_kubejobstatussucceeded_total,Number of jobs succeeded,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_job;metadata_namespace,average
azure_kubeletrunningcontainers_average;azure_kubeletrunningcontainers_count;azure_kubeletrunningcontainers_maximum;azure_kubeletrunningcontainers_minimum;azure_kubeletrunningcontainers_total,Number of containers currently running,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_container state;metadata_host,average
azure_kubeletrunningpods_average;azure_kubeletrunningpods_count;azure_kubeletrunningpods_maximum;azure_kubeletrunningpods_minimum;azure_kubeletrunningpods_total,Number of pods running on the node,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host,average
azure_kubeletruntimeoperationserrorstotal_average;azure_kubeletruntimeoperationserrorstotal_count;azure_kubeletruntimeoperationserrorstotal_maximum;azure_kubeletruntimeoperationserrorstotal_minimum;azure_kubeletruntimeoperationserrorstotal_total,Cumulative number of runtime operation errors by operation type,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host;metadata_operation type,average
azure_kubeletstartedpodserrorstotal_average;azure_kubeletstartedpodserrorstotal_count;azure_kubeletstartedpodserrorstotal_maximum;azure_kubeletstartedpodserrorstotal_minimum;azure_kubeletstartedpodserrorstotal_total,Cumulative number of errors when starting pods,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host,average
azure_kubeletvolumestatsavailablebytes_average;azure_kubeletvolumestatsavailablebytes_count;azure_kubeletvolumestatsavailablebytes_maximum;azure_kubeletvolumestatsavailablebytes_minimum;azure_kubeletvolumestatsavailablebytes_total,Number of available bytes in the volume,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host;metadata_namespace;metadata_persistent volume claim,average
azure_kubeletvolumestatscapacitybytes_average;azure_kubeletvolumestatscapacitybytes_count;azure_kubeletvolumestatscapacitybytes_maximum;azure_kubeletvolumestatscapacitybytes_minimum;azure_kubeletvolumestatscapacitybytes_total,Capacity (in bytes) of the volume,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host;metadata_namespace;metadata_persistent volume claim,average
azure_kubeletvolumestatsusedbytes_average;azure_kubeletvolumestatsusedbytes_count;azure_kubeletvolumestatsusedbytes_maximum;azure_kubeletvolumestatsusedbytes_minimum;azure_kubeletvolumestatsusedbytes_total,Number of used bytes in the volume,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host;metadata_namespace;metadata_persistent volume claim,average
azure_kubenodestatusallocatable_average;azure_kubenodestatusallocatable_count;azure_kubenodestatusallocatable_maximum;azure_kubenodestatusallocatable_minimum;azure_kubenodestatusallocatable_total,Node resources allocatable for pods,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_node;metadata_resource;metadata_unit,average
