Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_jvm.memory.used_average;azure_jvm.memory.used_count;azure_jvm.memory.used_maximum;azure_jvm.memory.used_minimum;azure_jvm.memory.used_total,App Memory Used in bytes,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_loh-size_average;azure_loh-size_count;azure_loh-size_maximum;azure_loh-size_minimum;azure_loh-size_total,LOH Heap Size,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_monitor-lock-contention-count_average;azure_monitor-lock-contention-count_count;azure_monitor-lock-contention-count_maximum;azure_monitor-lock-contention-count_minimum;azure_monitor-lock-contention-count_total,Number of times there were contention when trying to take the monitor lock,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_podcpuusage_average;azure_podcpuusage_count;azure_podcpuusage_maximum;azure_podcpuusage_minimum;azure_podcpuusage_total,The recent CPU usage for the app,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_podmemoryusage_average;azure_podmemoryusage_count;azure_podmemoryusage_maximum;azure_podmemoryusage_minimum;azure_podmemoryusage_total,The recent Memory usage for the app,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_podnetworkin_average;azure_podnetworkin_count;azure_podnetworkin_maximum;azure_podnetworkin_minimum;azure_podnetworkin_total,Cumulative count of bytes received in the app,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_podnetworkout_average;azure_podnetworkout_count;azure_podnetworkout_maximum;azure_podnetworkout_minimum;azure_podnetworkout_total,Cumulative count of bytes sent from the app,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_process.cpu.usage_average;azure_process.cpu.usage_count;azure_process.cpu.usage_maximum;azure_process.cpu.usage_minimum;azure_process.cpu.usage_total,The recent CPU usage for the JVM process,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_requests_average;azure_requests_count;azure_requests_maximum;azure_requests_minimum;azure_requests_total,Requests processed,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_containerappname;metadata_podname;metadata_statuscodecategory;metadata_statuscode,total
azure_requests-per-second_average;azure_requests-per-second_count;azure_requests-per-second_maximum;azure_requests-per-second_minimum;azure_requests-per-second_total,Request rate,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_restartcount_average;azure_restartcount_count;azure_restartcount_maximum;azure_restartcount_minimum;azure_restartcount_total,Restart count of Spring App,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_containerappname;metadata_podname,maximum
azure_rxbytes_average;azure_rxbytes_count;azure_rxbytes_maximum;azure_rxbytes_minimum;azure_rxbytes_total,Network received bytes,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_containerappname;metadata_podname,total
azure_system.cpu.usage_average;azure_system.cpu.usage_count;azure_system.cpu.usage_maximum;azure_system.cpu.usage_minimum;azure_system.cpu.usage_total,The recent CPU usage for the whole system,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_threadpool-completed-items-count_average;azure_threadpool-completed-items-count_count;azure_threadpool-completed-items-count_maximum;azure_threadpool-completed-items-count_minimum;azure_threadpool-completed-items-count_total,ThreadPool Completed Work Items Count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_threadpool-queue-length_average;azure_threadpool-queue-length_count;azure_threadpool-queue-length_maximum;azure_threadpool-queue-length_minimum;azure_threadpool-queue-length_total,ThreadPool Work Items Queue Length,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_threadpool-thread-count_average;azure_threadpool-thread-count_count;azure_threadpool-thread-count_maximum;azure_threadpool-thread-count_minimum;azure_threadpool-thread-count_total,Number of ThreadPool Threads,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_time-in-gc_average;azure_time-in-gc_count;azure_time-in-gc_maximum;azure_time-in-gc_minimum;azure_time-in-gc_total,% time in GC since the last GC,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_tomcat.global.error_average;azure_tomcat.global.error_count;azure_tomcat.global.error_maximum;azure_tomcat.global.error_minimum;azure_tomcat.global.error_total,Tomcat Global Error,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,total
azure_tomcat.global.received_average;azure_tomcat.global.received_count;azure_tomcat.global.received_maximum;azure_tomcat.global.received_minimum;azure_tomcat.global.received_total,Tomcat Total Received Bytes,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,total
azure_tomcat.global.request.avg.time_average;azure_tomcat.global.request.avg.time_count;azure_tomcat.global.request.avg.time_maximum;azure_tomcat.global.request.avg.time_minimum;azure_tomcat.global.request.avg.time_total,Tomcat Request Average Time,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_tomcat.global.request.max_average;azure_tomcat.global.request.max_count;azure_tomcat.global.request.max_maximum;azure_tomcat.global.request.max_minimum;azure_tomcat.global.request.max_total,Tomcat Request Max Time,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,maximum
azure_tomcat.global.request.total.count_average;azure_tomcat.global.request.total.count_count;azure_tomcat.global.request.total.count_maximum;azure_tomcat.global.request.total.count_minimum;azure_tomcat.global.request.total.count_total,Tomcat Request Total Count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,total
azure_tomcat.global.request.total.time_average;azure_tomcat.global.request.total.time_count;azure_tomcat.global.request.total.time_maximum;azure_tomcat.global.request.total.time_minimum;azure_tomcat.global.request.total.time_total,Tomcat Request Total Time,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,total
