Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_airflowintegrationruntimejobstart_average;azure_airflowintegrationruntimejobstart_count;azure_airflowintegrationruntimejobstart_maximum;azure_airflowintegrationruntimejobstart_minimum;azure_airflowintegrationruntimejobstart_total,Airflow Integration Runtime Job Start,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_job,total
azure_airflowintegrationruntimememorypercentage_average;azure_airflowintegrationruntimememorypercentage_count;azure_airflowintegrationruntimememorypercentage_maximum;azure_airflowintegrationruntimememorypercentage_minimum;azure_airflowintegrationruntimememorypercentage_total,Airflow Integration Runtime Memory Percentage,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_containername,average
azure_airflowintegrationruntimeoperatorfailures_average;azure_airflowintegrationruntimeoperatorfailures_count;azure_airflowintegrationruntimeoperatorfailures_maximum;azure_airflowintegrationruntimeoperatorfailures_minimum;azure_airflowintegrationruntimeoperatorfailures_total,Airflow Integration Runtime Operator Failures,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_operator,total
azure_airflowintegrationruntimeoperatorsuccesses_average;azure_airflowintegrationruntimeoperatorsuccesses_count;azure_airflowintegrationruntimeoperatorsuccesses_maximum;azure_airflowintegrationruntimeoperatorsuccesses_minimum;azure_airflowintegrationruntimeoperatorsuccesses_total,Airflow Integration Runtime Operator Successes,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_operator,total
azure_airflowintegrationruntimepoolopenslots_average;azure_airflowintegrationruntimepoolopenslots_count;azure_airflowintegrationruntimepoolopenslots_maximum;azure_airflowintegrationruntimepoolopenslots_minimum;azure_airflowintegrationruntimepoolopenslots_total,Airflow Integration Runtime Pool Open Slots,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_pool,total
azure_airflowintegrationruntimepoolqueuedslots_average;azure_airflowintegrationruntimepoolqueuedslots_count;azure_airflowintegrationruntimepoolqueuedslots_maximum;azure_airflowintegrationruntimepoolqueuedslots_minimum;azure_airflowintegrationruntimepoolqueuedslots_total,Airflow Integration Runtime Pool Queued Slots,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_pool,total
azure_airflowintegrationruntimepoolrunningslots_average;azure_airflowintegrationruntimepoolrunningslots_count;azure_airflowintegrationruntimepoolrunningslots_maximum;azure_airflowintegrationruntimepoolrunningslots_minimum;azure_airflowintegrationruntimepoolrunningslots_total,Airflow Integration Runtime Pool Running Slots,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_pool,total
azure_airflowintegrationruntimepoolstarvingtasks_average;azure_airflowintegrationruntimepoolstarvingtasks_count;azure_airflowintegrationruntimepoolstarvingtasks_maximum;azure_airflowintegrationruntimepoolstarvingtasks_minimum;azure_airflowintegrationruntimepoolstarvingtasks_total,Airflow Integration Runtime Pool Starving Tasks,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_pool,total
azure_airflowintegrationruntimeschedulercriticalsectionbusy_average;azure_airflowintegrationruntimeschedulercriticalsectionbusy_count;azure_airflowintegrationruntimeschedulercriticalsectionbusy_maximum;azure_airflowintegrationruntimeschedulercriticalsectionbusy_minimum;azure_airflowintegrationruntimeschedulercriticalsectionbusy_total,Airflow Integration Runtime Scheduler Critical Section Busy,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimeschedulercriticalsectionduration_average;azure_airflowintegrationruntimeschedulercriticalsectionduration_count;azure_airflowintegrationruntimeschedulercriticalsectionduration_maximum;azure_airflowintegrationruntimeschedulercriticalsectionduration_minimum;azure_airflowintegrationruntimeschedulercriticalsectionduration_total,Airflow Integration Runtime Scheduler Critical Section Duration,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,average
azure_airflowintegrationruntimeschedulerfailedslaemailattempts_average;azure_airflowintegrationruntimeschedulerfailedslaemailattempts_count;azure_airflowintegrationruntimeschedulerfailedslaemailattempts_maximum;azure_airflowintegrationruntimeschedulerfailedslaemailattempts_minimum;azure_airflowintegrationruntimeschedulerfailedslaemailattempts_total,Airflow Integration Runtime Scheduler Failed SLA Email Attempts,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimeschedulerheartbeat_average;azure_airflowintegrationruntimeschedulerheartbeat_count;azure_airflowintegrationruntimeschedulerheartbeat_maximum;azure_airflowintegrationruntimeschedulerheartbeat_minimum;azure_airflowintegrationruntimeschedulerheartbeat_total,Airflow Integration Runtime Scheduler Heartbeats,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimeschedulerorphanedtasksadopted_average;azure_airflowintegrationruntimeschedulerorphanedtasksadopted_count;azure_airflowintegrationruntimeschedulerorphanedtasksadopted_maximum;azure_airflowintegrationruntimeschedulerorphanedtasksadopted_minimum;azure_airflowintegrationruntimeschedulerorphanedtasksadopted_total,Airflow Integration Runtime Scheduler Orphaned Tasks Adopted,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimeschedulerorphanedtaskscleared_average;azure_airflowintegrationruntimeschedulerorphanedtaskscleared_count;azure_airflowintegrationruntimeschedulerorphanedtaskscleared_maximum;azure_airflowintegrationruntimeschedulerorphanedtaskscleared_minimum;azure_airflowintegrationruntimeschedulerorphanedtaskscleared_total,Airflow Integration Runtime Scheduler Orphaned Tasks Cleared,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimeschedulertasksexecutable_average;azure_airflowintegrationruntimeschedulertasksexecutable_count;azure_airflowintegrationruntimeschedulertasksexecutable_maximum;azure_airflowintegrationruntimeschedulertasksexecutable_minimum;azure_airflowintegrationruntimeschedulertasksexecutable_total,Airflow Integration Runtime Scheduler Tasks Executable,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimeschedulertaskskilledexternally_average;azure_airflowintegrationruntimeschedulertaskskilledexternally_count;azure_airflowintegrationruntimeschedulertaskskilledexternally_maximum;azure_airflowintegrationruntimeschedulertaskskilledexternally_minimum;azure_airflowintegrationruntimeschedulertaskskilledexternally_total,Airflow Integration Runtime Scheduler Tasks Killed Externally,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimeschedulertasksrunning_average;azure_airflowintegrationruntimeschedulertasksrunning_count;azure_airflowintegrationruntimeschedulertasksrunning_maximum;azure_airflowintegrationruntimeschedulertasksrunning_minimum;azure_airflowintegrationruntimeschedulertasksrunning_total,Airflow Integration Runtime Scheduler Tasks Running,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimeschedulertasksstarving_average;azure_airflowintegrationruntimeschedulertasksstarving_count;azure_airflowintegrationruntimeschedulertasksstarving_maximum;azure_airflowintegrationruntimeschedulertasksstarving_minimum;azure_airflowintegrationruntimeschedulertasksstarving_total,Airflow Integration Runtime Scheduler Tasks Starving,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimestartedtaskinstances_average;azure_airflowintegrationruntimestartedtaskinstances_count;azure_airflowintegrationruntimestartedtaskinstances_maximum;azure_airflowintegrationruntimestartedtaskinstances_minimum;azure_airflowintegrationruntimestartedtaskinstances_total,Airflow Integration Runtime Started Task Instances,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_dagid;metadata_taskid,total
azure_airflowintegrationruntimetaskinstancecreatedusingoperator_average;azure_airflowintegrationruntimetaskinstancecreatedusingoperator_count;azure_airflowintegrationruntimetaskinstancecreatedusingoperator_maximum;azure_airflowintegrationruntimetaskinstancecreatedusingoperator_minimum;azure_airflowintegrationruntimetaskinstancecreatedusingoperator_total,Airflow Integration Runtime Task Instance Created Using Operator,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_operator,total
azure_airflowintegrationruntimetaskinstanceduration_average;azure_airflowintegrationruntimetaskinstanceduration_count;azure_airflowintegrationruntimetaskinstanceduration_maximum;azure_airflowintegrationruntimetaskinstanceduration_minimum;azure_airflowintegrationruntimetaskinstanceduration_total,Airflow Integration Runtime Task Instance Duration,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_dagid;metadata_taskid,average
azure_airflowintegrationruntimetaskinstancefailures_average;azure_airflowintegrationruntimetaskinstancefailures_count;azure_airflowintegrationruntimetaskinstancefailures_maximum;azure_airflowintegrationruntimetaskinstancefailures_minimum;azure_airflowintegrationruntimetaskinstancefailures_total,Airflow Integration Runtime Task Instance Failures,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimetaskinstancefinished_average;azure_airflowintegrationruntimetaskinstancefinished_count;azure_airflowintegrationruntimetaskinstancefinished_maximum;azure_airflowintegrationruntimetaskinstancefinished_minimum;azure_airflowintegrationruntimetaskinstancefinished_total,Airflow Integration Runtime Task Instance Finished,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_dagid;metadata_taskid;metadata_state,total
azure_airflowintegrationruntimetaskinstancepreviouslysucceeded_average;azure_airflowintegrationruntimetaskinstancepreviouslysucceeded_count;azure_airflowintegrationruntimetaskinstancepreviouslysucceeded_maximum;azure_airflowintegrationruntimetaskinstancepreviouslysucceeded_minimum;azure_airflowintegrationruntimetaskinstancepreviouslysucceeded_total,Airflow Integration Runtime Task Instance Previously Succeeded,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimetaskinstancesuccesses_average;azure_airflowintegrationruntimetaskinstancesuccesses_count;azure_airflowintegrationruntimetaskinstancesuccesses_maximum;azure_airflowintegrationruntimetaskinstancesuccesses_minimum;azure_airflowintegrationruntimetaskinstancesuccesses_total,Airflow Integration Runtime Task Instance Successes,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimetaskremovedfromdag_average;azure_airflowintegrationruntimetaskremovedfromdag_count;azure_airflowintegrationruntimetaskremovedfromdag_maximum;azure_airflowintegrationruntimetaskremovedfromdag_minimum;azure_airflowintegrationruntimetaskremovedfromdag_total,Airflow Integration Runtime Task Removed From DAG,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_dagid,total
