Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_integratedcachequeryexpirationcount_average;azure_integratedcachequeryexpirationcount_count;azure_integratedcachequeryexpirationcount_maximum;azure_integratedcachequeryexpirationcount_minimum;azure_integratedcachequeryexpirationcount_total,Number of queries evicted from the integrated cache due to TTL expiration,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_region;metadata_cacheentrytype,average
azure_integratedcachequeryhitrate_average;azure_integratedcachequeryhitrate_count;azure_integratedcachequeryhitrate_maximum;azure_integratedcachequeryhitrate_minimum;azure_integratedcachequeryhitrate_total,Number of queries that used the integrated cache divided by number of queries routed through the dedicated gateway with eventual consistency,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_region;metadata_cacheentrytype,average
azure_materializedviewcatchupgapinminutes_average;azure_materializedviewcatchupgapinminutes_count;azure_materializedviewcatchupgapinminutes_maximum;azure_materializedviewcatchupgapinminutes_minimum;azure_materializedviewcatchupgapinminutes_total,Maximum time difference in minutes between data in source container and data propagated to materialized view,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_region;metadata_targetcontainername;metadata_buildtype,maximum
azure_materializedviewsbuilderaveragecpuusage_average;azure_materializedviewsbuilderaveragecpuusage_count;azure_materializedviewsbuilderaveragecpuusage_maximum;azure_materializedviewsbuilderaveragecpuusage_minimum;azure_materializedviewsbuilderaveragecpuusage_total,"Average CPU usage across materialized view builder instances, which are used for populating data in materialized views",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_region;metadata_metrictype,average
azure_materializedviewsbuilderaveragememoryusage_average;azure_materializedviewsbuilderaveragememoryusage_count;azure_materializedviewsbuilderaveragememoryusage_maximum;azure_materializedviewsbuilderaveragememoryusage_minimum;azure_materializedviewsbuilderaveragememoryusage_total,"Average memory usage across materialized view builder instances, which are used for populating data in materialized views",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_region,average
azure_materializedviewsbuildermaximumcpuusage_average;azure_materializedviewsbuildermaximumcpuusage_count;azure_materializedviewsbuildermaximumcpuusage_maximum;azure_materializedviewsbuildermaximumcpuusage_minimum;azure_materializedviewsbuildermaximumcpuusage_total,"Average Maximum CPU usage across materialized view builder instances, which are used for populating data in materialized views",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_region;metadata_metrictype,average
azure_metadatarequests_average;azure_metadatarequests_count;azure_metadatarequests_maximum;azure_metadatarequests_minimum;azure_metadatarequests_total,"Count of metadata requests. Cosmos DB maintains system metadata collection for each account, that allows you to enumerate collections, databases, etc, and their configurations, free of charge.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_databasename;metadata_collectionname;metadata_region;metadata_statuscode;metadata_role,count
azure_mongocollectioncreate_average;azure_mongocollectioncreate_count;azure_mongocollectioncreate_maximum;azure_mongocollectioncreate_minimum;azure_mongocollectioncreate_total,Mongo Collection Created,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_childresourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest;metadata_operationtype,count
azure_mongocollectiondelete_average;azure_mongocollectiondelete_count;azure_mongocollectiondelete_maximum;azure_mongocollectiondelete_minimum;azure_mongocollectiondelete_total,Mongo Collection Deleted,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_childresourcename;metadata_apikind;metadata_apikindresourcetype;metadata_operationtype,count
azure_mongocollectionthroughputupdate_average;azure_mongocollectionthroughputupdate_count;azure_mongocollectionthroughputupdate_maximum;azure_mongocollectionthroughputupdate_minimum;azure_mongocollectionthroughputupdate_total,Mongo Collection Throughput Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_childresourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest,count
